Symbol,Date,open,high,low,close,volume
^VN30,20171031,836.65,839.79,829.72,831.62,52491370
^VN30,20171030,835.33,841.32,835.33,837.52,66275970
^VN30,20171027,823.16,834.91,820.16,834.91,42785489
^VN30,20171026,820.01,825.9,815.16,822.53,48028979
^VN30,20171025,816.05,821.61,812.98,821.45,62323245
^VN30,20171024,807.6,815.24,804.43,815.24,64260560
^VN30,20171023,811.49,813.23,806.58,809.36,54567200
^VN30,20171020,816.99,821.54,813.38,813.99,61592236
^VN30,20171019,817.62,821.08,815.29,817.39,54302416
^VN30,20171018,819.36,821.29,815.06,816.84,65566265
^VN30,20171017,811.73,818.48,811.24,818.48,53015730
^VN30,20171016,815.27,817.72,811.39,811.85,49243495
^VN30,20171013,807.9,815.47,807.45,815.47,38306070
^VN30,20171012,807.63,813.21,806.65,809.6,46041720
^VN30,20171011,804.84,810.12,804.48,806.83,57085952
^VN30,20171010,800.23,805.3,798.63,805.3,41993820
^VN30,20171009,802.89,803.23,798.96,801.49,42859900
^VN30,20171006,797.82,800.73,796.23,800.42,39451130
^VN30,20171005,797.41,801.36,796.71,797.42,55222660
^VN30,20171004,786.17,795.76,786.12,795.76,33182630
^VN30,20171003,791.71,793.19,785.1,787.02,42148370
^VN30,20171002,793.64,796.03,790.37,790.7,40122249
^VN30,20170929,791.4,797.26,791.4,792.72,41792428
^VN30,20170928,788.15,795.95,788.15,790.75,64702439
^VN30,20170927,788.02,791.43,787.61,788.31,39535620
^VN30,20170926,791.03,791.05,785.24,791.05,52522540
^VN30,20170925,789.81,791.16,785.69,789.89,39702290
^VN30,20170922,786.51,791.65,785.99,789.7,41383824
^VN30,20170921,790.46,791,786,786.41,40684150
^VN30,20170920,793.93,793.98,789.43,790.48,37534090
^VN30,20170919,794.15,797.54,792.68,792.68,47163353
^VN30,20170918,792.16,795.32,789.83,793.7,47041020
^VN30,20170915,786.22,789.88,784.49,789.49,55159133
^VN30,20170914,786.82,793.16,786.82,789.41,50018990
^VN30,20170913,785.46,786.96,783.56,786.43,41147820
^VN30,20170912,777.55,783.58,775.81,782.54,44574497
^VN30,20170911,785.06,789.53,779.58,779.58,42957350
^VN30,20170908,780.62,786.85,780.18,784.74,38650890
^VN30,20170907,777.16,780.54,776,779.2,43800790
^VN30,20170906,776.87,777.99,772.63,776.97,40692560
^VN30,20170905,775.28,778.71,771.68,777.02,39811180
^VN30,20170901,770.97,774.76,770.39,774.06,38755420
^VN30,20170831,765.47,772.91,764.22,770.08,55318580
^VN30,20170830,756.49,764.57,755.32,764.57,36302490
^VN30,20170829,757.84,758.76,754.59,754.59,47014640
^VN30,20170828,751.59,758.02,749.2,758.02,52888505
^VN30,20170825,746.87,751.14,746.87,751.14,35046040
^VN30,20170824,743.23,749.82,742.34,747.72,36778910
^VN30,20170823,739.46,743.1,736.71,743.1,29879400
^VN30,20170822,743.86,743.86,736.88,738.2,33121000
^VN30,20170821,744.23,744.96,741.68,743.66,32651580
^VN30,20170818,739.31,745.91,738.33,744.3,36151825
^VN30,20170817,749.35,750.58,743.2,743.2,49411647
^VN30,20170816,745.66,749.37,741.57,749.37,46529548
^VN30,20170815,752.13,752.25,744.93,746.07,37240170
^VN30,20170814,744.72,751.39,744.45,751.39,43742992
^VN30,20170811,742.18,746.42,739.3,744.99,49086040
^VN30,20170810,737.72,745.34,737.72,743.42,42161540
^VN30,20170809,755.32,755.32,741.36,741.36,73871844
^VN30,20170808,764.7,764.7,757.47,758.42,49415730
^VN30,20170807,762.13,766.12,761.2,763.08,47426510
^VN30,20170804,757.79,761.44,757.79,761.44,50765038
^VN30,20170803,755.7,761.17,755.7,757.88,64675565
^VN30,20170802,753.85,759.52,750.75,756.04,63106700
^VN30,20170801,755.5,758.81,754.64,758.36,55288900
^VN30,20170731,748.88,756.24,747.61,756.24,71988890
^VN30,20170728,742.77,749.86,742.2,749.86,54910350
^VN30,20170727,744.5,747.08,741.96,743.7,36267820
^VN30,20170726,739.68,745.84,736.34,745.79,48498496
^VN30,20170725,727.79,737.93,727.79,737.93,40084624
^VN30,20170724,727.57,730.86,723.45,729.54,36933938
^VN30,20170721,737.37,739.48,728.47,728.47,47178617
^VN30,20170720,735.45,736.64,732.08,736.64,51008480
^VN30,20170719,745.44,745.73,737.77,737.77,61791560
^VN30,20170718,739.25,743,733.6,741.32,72732450
^VN30,20170717,758.53,758.74,741.66,745.59,83823370
^VN30,20170714,762.77,764.53,759.01,759.97,49885800
^VN30,20170713,759.8,761.36,755.81,761.36,51383180
^VN30,20170712,756.08,758.72,752.27,757.57,52806280
^VN30,20170711,750.4,753.2,743.13,752.75,66593330
^VN30,20170710,761.69,761.69,748.06,750.79,68295435
^VN30,20170707,771.89,771.98,761.61,761.61,83673170
^VN30,20170706,768.8,771.13,768.37,770.58,67410770
^VN30,20170705,764.91,765.87,761.28,765.87,52664140
^VN30,20170704,765.88,767.28,760.9,763.92,82944580
^VN30,20170703,765.52,770.56,765.52,765.8,69746950
^VN30,20170630,763.63,766.29,763,765.41,72270856
^VN30,20170629,759.13,763.14,758.94,761.21,54179800
^VN30,20170628,754.16,757.1,751.2,757.1,55477750
^VN30,20170627,761.96,761.96,754.23,755.07,71710620
^VN30,20170626,759.9,762.27,757.98,760.8,56880670
^VN30,20170623,757.44,758.98,752.69,758.24,77588340
^VN30,20170622,759.65,761.62,757.13,757.94,75886230
^VN30,20170621,758.49,759.84,749.47,759.84,96626750
^VN30,20170620,759.73,761.04,756.77,759.67,73839836
^VN30,20170619,754.03,757.5,753.36,757.5,71437510
^VN30,20170616,751.5,751.5,748.08,750.07,101900600
^VN30,20170615,746.87,750.71,744.58,746.59,72414940
^VN30,20170614,744.42,748.04,743.67,745.53,81100480
^VN30,20170613,737.03,741.39,734.53,741.39,71036088
^VN30,20170612,740.65,742,735.26,736.86,51307620
^VN30,20170609,738.47,743.9,738.47,740.2,57558985
^VN30,20170608,737.75,740.25,734.03,737.52,76643851
^VN30,20170607,736.17,739.51,734.95,737.18,71098340
^VN30,20170606,722.59,732.69,722.59,732.69,72367040
^VN30,20170605,719.05,724.35,719.05,721.74,100566031
^VN30,20170602,720.39,720.75,715.7,718.33,46609735
^VN30,20170601,713.63,719.76,713.63,719.76,46914190
^VN30,20170531,712.02,719.32,709.73,713.43,74944720
^VN30,20170530,722.82,723.54,711.48,711.48,77080410
^VN30,20170529,723.27,725.2,721.92,722.26,71976210
^VN30,20170526,716.24,719.36,716.07,718.87,54939635
^VN30,20170525,718.42,722.06,715.78,716.4,72834895
^VN30,20170524,710.81,719.59,710.27,718.28,81723210
^VN30,20170523,711.96,713.7,708.11,708.62,65612212
^VN30,20170522,707.27,715.28,706.84,710.86,96339780
^VN30,20170519,696.66,702.03,695.53,702.03,61716370
^VN30,20170518,693.93,701.28,693.92,695.3,65265946
^VN30,20170517,692.95,697.47,691.06,696.37,48557300
^VN30,20170516,695.86,698.67,692.91,692.91,77798890
^VN30,20170515,691.33,696.86,691.33,695.22,61190810
^VN30,20170512,691.46,693.85,690.29,690.84,53644285
^VN30,20170511,692.13,693.19,689.69,691.02,80984890
^VN30,20170510,689.07,695.66,689.07,690.53,64751520
^VN30,20170509,680.42,688.08,680.34,688.08,82028620
^VN30,20170508,683.15,684.17,681.06,681.11,72766965
^VN30,20170505,684.95,687.41,684.09,684.17,57666344
^VN30,20170504,684.8,688.75,683.44,686.29,72084620
^VN30,20170503,681.7,684.99,680.95,684.99,56671814
^VN30,20170428,678.59,683.14,677.21,680.49,67754470
^VN30,20170427,673.67,682.41,673.67,681.36,59560642
^VN30,20170426,669.12,673.53,667.96,673.53,39379740
^VN30,20170425,667.96,670.32,665.66,668.58,34409270
^VN30,20170424,671.8,673.13,667.08,667.08,53386820
^VN30,20170421,676.35,677.83,671.95,672.6,91887296
^VN30,20170420,679.43,679.7,674.3,674.3,37002663
^VN30,20170419,675.67,679.69,675.12,679.69,41674860
^VN30,20170418,669.67,675.71,665.35,675.71,60731951
^VN30,20170417,680.27,683.48,669.31,669.31,52530510
^VN30,20170414,686.45,686.45,674.94,678.45,64822700
^VN30,20170413,692.5,693.81,687.72,687.72,63624097
^VN30,20170412,697.92,698.87,689.77,692.4,84638983
^VN30,20170411,696.78,699.4,696.71,697.93,68893791
^VN30,20170410,698.49,699.86,696.66,696.72,54521740
^VN30,20170407,687.09,697.62,685.63,697.62,113022465
^VN30,20170405,697.99,698.88,691.07,691.07,77492315
^VN30,20170404,699.35,702.05,698.49,699.07,76417240
^VN30,20170403,693.42,697.32,693.42,696.73,72477028
^VN30,20170331,693.56,696.97,693.01,693.22,65381570
^VN30,20170330,692.11,696.93,692.11,692.5,82673630
^VN30,20170329,688.57,689.91,685.69,689.91,74664815
^VN30,20170328,693.91,695.04,687.41,688.31,78941345
^VN30,20170327,692.82,695.53,691.38,693.49,90356160
^VN30,20170324,692.52,696.22,689.95,691.76,102613616
^VN30,20170323,677.07,689.32,677.07,689.32,74215690
^VN30,20170322,679.78,685.9,677.96,677.96,97102459
^VN30,20170321,677.14,682.28,677.14,679.69,83654215
^VN30,20170320,672.52,678.78,672.52,676.02,55113108
^VN30,20170317,669.4,671.07,668.35,668.35,109109950
^VN30,20170316,663.85,668.07,663.85,668.07,59841760
^VN30,20170315,666.46,667.42,663.54,663.57,39031010
^VN30,20170314,663.13,667.67,662.82,665.46,33808990
^VN30,20170313,663.86,664.49,659.95,662.67,39744180
^VN30,20170310,664.59,667.49,663.49,663.49,58262100
^VN30,20170309,662.3,666.66,662.04,664.3,65376570
^VN30,20170308,659.64,665.2,658.54,662.48,41605219
^VN30,20170307,658.21,659.9,656.36,659.9,49914520
^VN30,20170306,657.26,660.79,657.26,658.61,45661953
^VN30,20170303,654.36,657.41,650.59,656.77,41543540
^VN30,20170302,655.94,658.71,653.76,653.76,44574400
^VN30,20170301,656.69,657.64,649.45,655.99,52804790
^VN30,20170228,667.17,667.7,657.95,657.95,40583080
^VN30,20170227,659.63,666.64,659.63,666.22,55414620
^VN30,20170224,667.27,668.3,661.37,661.81,68537600
^VN30,20170223,668.69,670.97,662.06,667.42,58469942
^VN30,20170222,671.96,672.43,666.49,668.61,69787356
^VN30,20170221,668.3,673.77,668.3,671.52,64496390
^VN30,20170220,664.9,669.5,663.11,667.56,70848110
^VN30,20170217,667.09,668.76,664.49,668.1,58861960
^VN30,20170216,670.49,676.65,667.47,667.72,78250720
^VN30,20170215,663.58,670.06,663.58,669.08,55199340
^VN30,20170214,664.11,665.24,660.57,663.43,56285362
^VN30,20170213,660.03,662.83,659.32,662.68,47476720
^VN30,20170210,659.12,659.81,657.65,658.78,48041880
^VN30,20170209,658.4,660.08,657.65,658.83,56808292
^VN30,20170208,657.62,657.97,655.12,657.97,45312347
^VN30,20170207,654.24,657.42,653.88,656.48,54415797
^VN30,20170206,652.5,654.03,649.35,654.03,37891682
^VN30,20170203,656.27,657.63,651.18,651.18,44587710
^VN30,20170202,645.72,652.98,645.72,652.98,37214480
^VN30,20170125,640.92,644.79,639.43,644.79,38334229
^VN30,20170124,635.31,640.18,635.31,639.32,34711470
^VN30,20170123,634.81,637.14,634.81,635.42,35318539
^VN30,20170120,632.17,636.39,632.17,634.28,35854530
^VN30,20170119,632.31,634,630.48,631,33900640
^VN30,20170118,637.09,638.72,633.1,633.1,42058670
^VN30,20170117,633.42,637.54,632.7,637.54,51330770
^VN30,20170116,639.59,640.52,632.7,632.7,41112420
^VN30,20170113,642.21,643.85,640.07,640.07,42314478
^VN30,20170112,644.53,645.14,641.71,642.25,58107000
^VN30,20170111,639.56,643.39,639.52,643.39,50310972
^VN30,20170110,639,640.86,638.61,639.36,42153480
^VN30,20170109,636.82,640.02,636.82,638.4,55054032
^VN30,20170106,634.56,640.74,634.26,636.34,69771960
^VN30,20170105,633.61,635.33,632.46,634.83,50348862
^VN30,20170104,632.8,635.39,630.46,632.7,52288190
^VN30,20170103,627.65,634.18,627.58,633.89,42886270
^VN30,20161230,625.8,628.21,625.18,628.21,46755430
^VN30,20161229,627.82,627.94,626.3,626.95,45339320
^VN30,20161228,625.55,626.44,623.24,624.83,50198868
^VN30,20161227,622.05,624.17,621.77,623.46,57507575
^VN30,20161226,622.91,624.52,621.71,621.73,47420035
^VN30,20161223,617.58,620.75,615.74,620.75,50518470
^VN30,20161222,619.99,621.87,617.15,618.35,42899055
^VN30,20161221,616.72,620.28,614.13,618.43,40778350
^VN30,20161220,622.59,622.62,615.95,616.74,37017705
^VN30,20161219,622.19,626.78,622.19,623.85,47470570
^VN30,20161216,613.31,621.04,613.27,621.04,103804220
^VN30,20161215,614.83,615.72,610.64,613.25,60090414
^VN30,20161214,607,615.26,606.55,615.26,57303640
^VN30,20161213,612.52,612.74,606.07,606.71,56730860
^VN30,20161212,616.5,617.89,612.24,612.83,52766030
^VN30,20161209,620.48,621.86,617.29,619.64,34495110
^VN30,20161208,619.03,620.23,615,619.45,40242480
^VN30,20161207,614.64,617.22,614.1,615,70504795
^VN30,20161206,625.68,626.15,614.23,616.26,59023110
^VN30,20161205,628.6,629.85,625.32,625.32,49451091
^VN30,20161202,631.81,632.3,628.68,629.64,70242487
^VN30,20161201,633.63,636.43,631.55,631.55,60625410
^VN30,20161130,626.68,632.9,622.12,631.89,67128510
^VN30,20161129,631.22,632.89,623.32,625.78,57622990
^VN30,20161128,640.58,640.75,628.48,630.62,42236760
^VN30,20161125,648.82,648.82,641.7,643.38,52256340
^VN30,20161124,650.52,651.55,645.36,647.47,58914966
^VN30,20161123,643.82,649.65,643.6,647.59,47906920
^VN30,20161122,638.29,643.8,638.29,643.76,53410470
^VN30,20161121,635.82,638.87,634.43,638.87,49149070
^VN30,20161118,635.63,636.61,632.45,634.35,44574480
^VN30,20161117,638.7,639.16,635.32,636.02,62890250
^VN30,20161116,638,641.21,637.99,638.72,52149390
^VN30,20161115,636.01,639.38,635.2,637.51,53470629
^VN30,20161114,640.06,642.24,634.13,634.13,62048909
^VN30,20161111,641.8,642.9,639.88,642,53372303
^VN30,20161110,640.96,642.88,639.68,641.9,55452669
^VN30,20161109,641.84,641.84,620.35,635.42,78463470
^VN30,20161108,640,643.43,640,642.01,44774070
^VN30,20161107,633.03,639.98,632.63,639.91,53006542
^VN30,20161104,632.39,634.5,631.8,632.54,38767795
^VN30,20161103,634.28,634.28,627.9,632.81,72936135
^VN30,20161102,641.56,642.87,636.54,636.54,81168592
^VN30,20161101,643.26,644.7,641.4,643.05,60042540
^VN30,20161031,649.28,649.28,644.22,644.22,66220297
^VN30,20161028,643.66,649.31,642.82,649.27,54323340
^VN30,20161027,641.42,644.18,640.13,644.18,42273922
^VN30,20161026,643.57,645.25,639.07,641.81,40456885
^VN30,20161025,645.32,646.97,640.03,644.91,57905879
^VN30,20161024,654.17,654.17,648.29,648.29,46607299
^VN30,20161021,657.38,658.77,653.71,655.17,49539287
^VN30,20161020,661.11,661.2,655.75,657.15,59846979
^VN30,20161019,654.45,660.77,654.45,659.39,77569600
^VN30,20161018,649.08,653.87,647.77,653.32,63293460
^VN30,20161017,657.08,657.81,650.46,650.46,48262270
^VN30,20161014,656.92,662.05,656.89,657.59,78563431
^VN30,20161013,651.64,658.49,649.63,658.29,54456330
^VN30,20161012,655.03,658.02,652.71,653.25,50572200
^VN30,20161011,649.08,654.88,641.45,654.88,72022976
^VN30,20161010,657.58,657.92,647.17,647.25,55713920
^VN30,20161007,665.31,666.33,654.05,657.54,55753190
^VN30,20161006,665.23,667.15,663.12,663.12,74609993
^VN30,20161005,663.56,665.98,661.76,663.95,55139590
^VN30,20161004,661.77,665.53,657.44,661.89,55633810
^VN30,20161003,668.47,670.52,660.29,662.42,60248420
^VN30,20160930,669.34,670.55,665.65,668.44,52620270
^VN30,20160929,671.39,674.11,668.34,670.3,50409700
^VN30,20160928,670.32,672.92,667.72,669.17,56045158
^VN30,20160927,665.3,671.21,664.47,671.21,65243450
^VN30,20160926,662.79,666.9,661.71,666.1,59430141
^VN30,20160923,662.23,664.31,660.85,664.31,69759194
^VN30,20160922,659.65,665.27,659.36,662.31,56594760
^VN30,20160921,653.67,658.05,652.62,657.44,73000820
^VN30,20160920,648.77,653.66,643.6,653.66,59487570
^VN30,20160919,646.47,648.83,644.23,648.83,52715110
^VN30,20160916,642.29,645.72,639.37,639.37,124133450
^VN30,20160915,646.37,649.97,644.08,645.02,45951500
^VN30,20160914,651.15,652.5,646.93,646.93,44706030
^VN30,20160913,650.41,653.85,647.33,651.8,39096623
^VN30,20160912,657.61,657.61,646.87,651.63,45050938
^VN30,20160909,662.04,663.68,657.64,658.66,48605546
^VN30,20160908,654.53,661.54,654.38,659.25,59949430
^VN30,20160907,655.19,655.75,647.47,654.79,42238570
^VN30,20160906,656.06,659.27,656.02,656.02,50182654
^VN30,20160905,660.24,661.13,652.13,655.08,53481330
^VN30,20160901,665.2,665.2,655.28,659.09,42526628
^VN30,20160831,662.41,666.7,661.32,665.25,49948570
^VN30,20160830,655.39,661.2,654.66,661.2,38966900
^VN30,20160829,660.07,666.02,656.23,656.23,46673020
^VN30,20160826,652.64,659.34,652.64,656.71,50271730
^VN30,20160825,649.51,650.69,646.71,649.06,46888574
^VN30,20160824,651.83,656.93,650.21,650.95,39441740
^VN30,20160823,643.9,651.19,642.5,650.92,47351190
^VN30,20160822,654.43,655.33,647.46,647.46,54790920
^VN30,20160819,657.39,659.43,653.67,654.42,51050685
^VN30,20160818,653.36,656.33,646.59,652.87,57331149
^VN30,20160817,648.34,650.98,645.53,650.82,54679850
^VN30,20160816,647.15,650.45,645.48,646.44,78224250
^VN30,20160815,640.59,645.69,639.08,645.66,57965610
^VN30,20160812,650.55,652.87,638.1,641.11,58420640
^VN30,20160811,634.27,645.1,633.95,645.1,67330260
^VN30,20160810,621.18,633.39,621.18,632.86,50914560
^VN30,20160809,614.16,621.88,614.16,621.43,38938100
^VN30,20160808,614.38,616.97,609.21,614.65,38359140
^VN30,20160805,615.06,615.65,608.84,615.06,52503620
^VN30,20160804,620.42,626.79,617.41,617.41,44945390
^VN30,20160803,620.86,622.4,616.53,619.8,35623690
^VN30,20160802,631.09,631.13,620.85,623.16,65403000
^VN30,20160801,642.04,642.04,633.42,635.41,38436420
^VN30,20160729,644,645.39,639.11,639.17,45541430
^VN30,20160728,639.58,644.33,636.61,644.33,53603695
^VN30,20160727,634.67,640.41,634.42,639.63,54226929
^VN30,20160726,633.57,636.03,627.97,634.68,36720740
^VN30,20160725,636.37,638.17,631.18,633.21,37662900
^VN30,20160722,642.19,642.35,626.4,634.34,79016203
^VN30,20160721,647.51,650.12,642.22,643.16,40079800
^VN30,20160720,654.45,654.49,645.15,645.15,50732450
^VN30,20160719,664.82,665.11,647.33,654.17,56698900
^VN30,20160718,653.82,662.41,652.51,662.29,55776030
^VN30,20160715,653.75,656.73,649.54,653.63,59301579
^VN30,20160714,657.05,664.43,651.14,651.14,68755830
^VN30,20160713,645.04,657.66,645.04,656.89,74595200
^VN30,20160712,637.69,641.58,633.5,641.58,54432900
^VN30,20160711,643.77,648.37,633.89,636.02,53374610
^VN30,20160708,645.21,648.73,639.67,643.56,49583380
^VN30,20160707,639.9,645.01,638.63,644.52,45030610
^VN30,20160706,632.8,638.29,630.21,636.18,48408199
^VN30,20160705,636.57,641.86,634.43,636.27,54102700
^VN30,20160704,629.19,634.23,629.19,633.57,53427369
^VN30,20160701,623.77,630.61,623.5,626.34,52031960
^VN30,20160630,623.98,626.9,621.52,621.79,36009680
^VN30,20160629,616.09,622.43,616.09,621.39,47256170
^VN30,20160628,612.52,616.51,612,614.31,31363410
^VN30,20160627,609.64,614.42,601.71,614.42,40094921
^VN30,20160624,625.8,625.8,591.44,612.69,112996790
^VN30,20160623,623.71,627.61,623.09,626.5,39441330
^VN30,20160622,626.53,628.26,623.76,624.18,31713670
^VN30,20160621,627.16,631.02,626.97,626.97,46029110
^VN30,20160620,615.98,624.79,615.98,624.19,42836553
^VN30,20160617,621.15,622.15,615.39,615.75,80809230
^VN30,20160616,625.02,627.46,622.54,622.54,47138500
^VN30,20160615,624.66,625.8,621.06,624.19,43074700
^VN30,20160614,620.01,625.36,617.71,625.36,30760290
^VN30,20160613,626.68,626.92,620.36,621.75,46797747
^VN30,20160610,630.55,634.07,628.4,629.27,53564350
^VN30,20160609,630.34,631.73,627.29,630.66,39724640
^VN30,20160608,624.83,632.6,624.83,630.09,47259560
^VN30,20160607,620.96,624.01,619.59,624.01,40385150
^VN30,20160606,620.61,622.23,615.91,618.88,51579020
^VN30,20160603,622.07,622.65,619.15,621.05,43700532
^VN30,20160602,619.14,622.88,618.1,621.18,45318024
^VN30,20160601,617.69,620.19,617.02,619.38,40972759
^VN30,20160531,618.91,621.3,616.85,617.52,42808680
^VN30,20160530,612.4,617.43,611.83,616.73,41346280
^VN30,20160527,607.21,612.66,605.16,611,38558276
^VN30,20160526,613.05,615.94,607.16,607.16,45987420
^VN30,20160525,614.91,618.61,612.74,612.74,51533058
^VN30,20160524,616.33,616.45,611.94,614.62,49835230
^VN30,20160523,616.81,617.39,612.43,614.45,42706560
^VN30,20160520,621.34,623.19,615.91,616.4,55534510
^VN30,20160519,624.73,625.99,620.11,621.13,62641840
^VN30,20160518,625.18,628.3,622.71,623.92,59495005
^VN30,20160517,619.24,625.12,617.11,622.93,51613683
^VN30,20160516,612.03,615.89,608.96,615.17,39023820
^VN30,20160513,612.64,615.33,608.67,609.97,40834500
^VN30,20160512,613.32,615.57,611.39,612.04,32931690
^VN30,20160511,606.32,611.96,604.25,611.96,49787308
^VN30,20160510,601.23,605.37,597.91,604.56,46159652
^VN30,20160509,610.78,612.82,604.24,604.24,45611603
^VN30,20160506,604.96,610.19,604.7,607.55,42153450
^VN30,20160505,603.68,609.59,603.32,604.69,49503907
^VN30,20160504,600.63,606.88,597.4,602.57,56196770
^VN30,20160429,595.5,603.04,595.19,601.25,46455444
^VN30,20160428,597.87,600.36,593.46,595.63,35960850
^VN30,20160427,603.93,603.93,593.93,597.43,58323650
^VN30,20160426,593.35,601.27,593.35,601.27,72214832
^VN30,20160425,599.85,604.12,594.16,594.16,51867586
^VN30,20160422,582.43,595.48,581.72,595.38,48018250
^VN30,20160421,578.09,584.37,577.19,582.76,35603240
^VN30,20160420,575.42,578.65,572.14,575.35,42573255
^VN30,20160419,584.14,584.42,575.06,575.06,42722454
^VN30,20160415,586.27,591.76,584.47,584.47,36198250
^VN30,20160414,582.4,591.64,582.4,586.21,41275203
^VN30,20160413,587.94,589.03,582.4,584.63,44885692
^VN30,20160412,588.73,590.22,584.75,587.47,68316330
^VN30,20160411,580.79,588.42,580.65,586.78,52029130
^VN30,20160408,578.43,581.39,576.68,578.97,41831740
^VN30,20160407,577.88,580.37,575.09,579.28,40441224
^VN30,20160406,571.47,576.4,569.4,576.4,42451203
^VN30,20160405,565.59,570.43,565.37,570.43,48430815
^VN30,20160404,568.01,570.25,563.05,565.71,38108214
^VN30,20160401,570.7,572.17,566.81,568.27,44770586
^VN30,20160331,575.37,579.44,571.69,571.69,64086980
^VN30,20160330,573.58,579.97,572.16,577.11,42708337
^VN30,20160329,582.87,583.29,575.16,575.16,60286400
^VN30,20160328,578.45,582.82,577.46,582.37,37798290
^VN30,20160325,576.64,579.84,571.71,578.24,57545690
^VN30,20160324,579.84,584.36,577.31,577.31,57556460
^VN30,20160323,577.77,581.74,577.25,580.6,51277670
^VN30,20160322,580.01,580.67,575.68,577.97,38899605
^VN30,20160321,582.85,587.78,579.95,579.95,65259080
^VN30,20160318,587.13,587.92,581.95,581.95,116320691
^VN30,20160317,588.62,590.98,586.37,586.47,68950503
^VN30,20160316,582.95,585.31,581.4,583.79,52578363
^VN30,20160315,586.45,588.05,581.72,583.02,60899224
^VN30,20160314,586.63,587.93,584.06,587.09,90894235
^VN30,20160311,583.93,588.46,582.54,583.89,49269325
^VN30,20160310,582.95,583.79,580.19,583.77,39057337
^VN30,20160309,582.45,585.48,580.52,581.25,39949174
^VN30,20160308,583.29,585.67,582.08,582.54,53541240
^VN30,20160307,582.6,587.91,582.31,582.6,55768420
^VN30,20160304,579.08,583.73,577.53,580.94,44022270
^VN30,20160303,582.26,582.43,578.55,579.11,48774050
^VN30,20160302,575.95,579.61,573.27,579.17,48621717
^VN30,20160301,570.88,576.3,570.88,572.99,45791030
^VN30,20160229,576.98,577.74,570.66,570.66,45988550
^VN30,20160226,574.12,577.73,572.17,577.71,34788584
^VN30,20160225,580.63,583.87,573.02,573.02,73168802
^VN30,20160224,571.54,581.76,570.14,578.87,66192570
^VN30,20160223,579.62,580.05,573.47,573.78,76277860
^VN30,20160222,567.87,576.63,567.87,574.37,73633710
^VN30,20160219,566.68,568.97,565.25,567.51,77386990
^VN30,20160218,564.27,569.38,563.16,566.85,49276330
^VN30,20160217,565.69,567.31,561.1,561.1,53117430
^VN30,20160216,560.98,564.21,560.95,562.32,43142610
^VN30,20160215,558.64,561.48,554.24,559.19,28647649
^VN30,20160205,560.01,565.97,560.01,563.97,23741664
^VN30,20160204,560,562.88,559.33,561.22,29655494
^VN30,20160203,552.09,556.53,549.01,556.53,36613040
^VN30,20160202,555.13,559.8,553.76,555.09,30894510
^VN30,20160201,562.4,565.79,557.98,557.98,38166650
^VN30,20160129,557.31,562.79,554.63,561.61,53673420
^VN30,20160128,558.65,562.45,555.73,556.86,47146372
^VN30,20160127,558.65,561.94,557.01,558.98,51897394
^VN30,20160126,553.09,560.05,549.32,554.52,62796949
^VN30,20160125,546.87,562.22,546.87,562.19,79316400
^VN30,20160122,541.84,542.4,531.53,539.37,77046870
^VN30,20160121,541.34,548.09,537.88,538.53,65114550
^VN30,20160120,546.69,551.88,543.59,544.24,63815940
^VN30,20160119,541.43,550.29,541.43,550.29,48612580
^VN30,20160118,543.44,543.44,531.92,541.18,74247710
^VN30,20160115,570.33,572.27,555.76,555.76,60819380
^VN30,20160114,571.02,573.73,565.79,569.17,81637244
^VN30,20160113,583.37,584.03,577.29,578.63,64259835
^VN30,20160112,574.23,582.39,574.23,582.39,44400861
^VN30,20160111,574.95,579.24,573.02,573.72,43517834
^VN30,20160108,578.97,579.97,571.96,575.96,50471570
^VN30,20160107,589.12,589.12,577.19,582.3,54020210
^VN30,20160106,582.81,589.97,582.81,589.97,43397000
^VN30,20160105,586.93,589.65,583.06,583.62,39540580
^VN30,20160104,593.31,594.68,587.94,589.91,43431474
^VN30,20151231,594.21,595.57,590.37,595.57,47400008
^VN30,20151230,589.93,594.8,587.81,594.8,30984840
^VN30,20151229,582.71,589.43,579.18,589.43,51012530
^VN30,20151228,583.14,586.52,582.58,583.16,57297610
^VN30,20151225,577.98,581.69,577.63,579.32,39965088
^VN30,20151224,575.86,578.1,575.11,576.71,20515830
^VN30,20151223,575.43,578.36,572.22,575.46,35422050
^VN30,20151222,578.18,580.64,575.71,576.8,26950004
^VN30,20151221,581.36,581.92,576.12,577.73,47393638
^VN30,20151218,585.89,587.76,578.85,578.85,124023990
^VN30,20151217,587.74,590.01,584.23,586.47,29672966
^VN30,20151216,584.14,588.21,582.58,583.97,28531720
^VN30,20151215,580.59,584.57,580.07,582.28,37033130
^VN30,20151214,581.57,582.93,577.68,579.42,57696150
^VN30,20151211,572.39,580.73,571.7,578.01,37105370
^VN30,20151210,575.37,578.1,572.5,572.5,44459250
^VN30,20151209,584.48,587.62,574.54,574.54,42398350
^VN30,20151208,574.21,584.85,568.51,584.85,47738910
^VN30,20151207,581.62,581.8,574.73,575.34,28689287
^VN30,20151204,585.13,585.14,578.88,582.96,27896550
^VN30,20151203,583.57,587.27,583.5,585.23,34558020
^VN30,20151202,579.54,586.15,579.54,583.94,44413500
^VN30,20151201,582.74,586.14,579.06,579.06,46327964
^VN30,20151130,589.57,589.76,580.53,581.94,58417500
^VN30,20151127,596.93,599.63,590.59,590.59,57965420
